candidate_row_id,n_matched_controls,match_distance_avg,match_distance_min,match_distance_max,match_tier,candidate_season,candidate_player_id,candidate_player_name,candidate_team,candidate_position_final,candidate_draft_year,candidate_draft_round,candidate_draft_pick,candidate_draft_capital_bucket,candidate_years_since_drafted,candidate_estimated_contract_stage,candidate_production_score,candidate_production_percentile_position,candidate_cap_number,candidate_cash_paid,candidate_production_rank_position,candidate_cost_rank_position,candidate_player_surplus_gap,candidate_surplus_percentile_position,candidate_player_surplus_rank,candidate_reg_snap_games,candidate_reg_offense_snaps,candidate_reg_avg_offense_snap_pct,candidate_reg_games_off_snap_50_plus,candidate_reg_games_off_snap_70_plus,candidate_playoff_snap_games,candidate_playoff_offense_snaps,candidate_playoff_avg_offense_snap_pct,candidate_appeared_next_year,matched_control_appeared_next_year_mean,candidate_primary_v5_hit,matched_control_primary_v5_hit_mean,candidate_secondary_v5_hit,matched_control_secondary_v5_hit_mean,candidate_retained_positive_surplus,matched_control_retained_positive_surplus_mean,candidate_improved_production_score,matched_control_improved_production_score_mean,candidate_improved_production_percentile,matched_control_improved_production_percentile_mean,candidate_next_year_top_half_position,matched_control_next_year_top_half_position_mean,candidate_next_year_meaningful_regular_role,matched_control_next_year_meaningful_regular_role_mean,lift_appeared_next_year,lift_primary_v5_hit,lift_secondary_v5_hit,lift_retained_positive_surplus,lift_improved_production_score,lift_improved_production_percentile,lift_next_year_top_half_position,lift_next_year_meaningful_regular_role
590,1,0.36962375085431115,0.36962375085431115,0.36962375085431115,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0036212,Tua Tagovailoa,MIA,QB,2020.0,1.0,5.0,round_1,3.0,rookie_contract,155.23598553766254,0.85,9.633093,4.738468,7.0,15.0,8.0,0.775,10.0,17,1045.0,0.953529411764706,17,17,1.0,61.0,1.0,1,1.0,1,1.0,1,0.0,1,0.0,0,0.0,0,0.0,1,1.0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
592,1,0.2952454534092859,0.2952454534092859,0.2952454534092859,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0036251,Zack Moss,IND,RB,2020.0,3.0,86.0,round_3,3.0,rookie_contract,61.98184885432485,0.5833333333333334,1.16926,1.16926,26.0,37.0,11.0,0.7333333333333333,16.0,14,531.0,0.5549999999999999,8,6,0.0,0.0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
593,1,0.8104674305847565,0.8104674305847565,0.8104674305847565,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0036252,Michael Pittman,IND,WR,2020.0,2.0,34.0,round_2,3.0,rookie_contract,124.93978447965875,0.7659574468085106,3.948971,2.993,23.0,46.0,23.0,0.8085106382978723,19.0,16,991.0,0.9175,15,15,0.0,0.0,0.0,1,1.0,0,1.0,0,0.0,0,0.0,0,1.0,0,1.0,0,1.0,1,1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0
594,1,0.4301660831384693,0.4301660831384693,0.4301660831384693,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0036261,Brandon Aiyuk,SF,WR,2020.0,1.0,25.0,round_1,3.0,rookie_contract,188.64046708213152,0.9574468085106383,3.987248,2.318821,5.0,44.0,39.0,0.8723404255319149,13.0,16,803.0,0.815,15,13,3.0,187.0,0.9133333333333334,1,1.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
595,1,0.41746936472369695,0.41746936472369695,0.41746936472369695,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0036264,Jordan Love,GB,QB,2020.0,1.0,26.0,round_1,3.0,rookie_contract,181.1210235839656,0.875,4.409271,9.798655,6.0,25.0,19.0,0.925,3.0,17,1083.0,0.9888235294117648,17,17,2.0,120.0,0.975,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,1,0.6300252506815576,0.6300252506815576,0.6300252506815576,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0036275,D'Andre Swift,PHI,RB,2020.0,2.0,35.0,round_2,3.0,rookie_contract,83.88010618516229,0.7,1.774399,1.774399,19.0,30.0,11.0,0.7333333333333333,16.0,16,630.0,0.579375,13,2,1.0,40.0,0.68,1,1.0,0,1.0,0,0.0,0,0.0,0,1.0,0,1.0,0,1.0,1,1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0
600,1,0.36796144098028716,0.36796144098028716,0.36796144098028716,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0036322,Justin Jefferson,MIN,WR,2020.0,1.0,22.0,round_1,3.0,rookie_contract,125.55775560165624,0.776595744680851,4.175438,2.399473,22.0,42.0,20.0,0.7872340425531915,21.0,10,550.0,0.867,9,9,0.0,0.0,0.0,1,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
604,1,0.6942408918594464,0.6942408918594464,0.6942408918594464,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0036358,CeeDee Lamb,DAL,WR,2020.0,1.0,17.0,round_1,3.0,rookie_contract,280.7583442577783,1.0,4.457732,2.520457,1.0,38.0,37.0,0.8563829787234043,14.0,17,991.0,0.8370588235294117,17,15,1.0,87.0,0.92,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,1,1.2098271290804155,1.2098271290804155,1.2098271290804155,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0036389,Jalen Hurts,PHI,QB,2020.0,2.0,53.0,round_2,3.0,rookie_contract,204.50331606003232,0.925,6.154286,24.304,4.0,23.0,19.0,0.925,3.0,17,1103.0,0.96,16,16,1.0,57.0,0.97,1,1.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,1,0.0,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
611,1,1.2143529109181883,1.2143529109181883,1.2143529109181883,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0036554,Nico Collins,HOU,WR,2021.0,3.0,89.0,round_3,2.0,rookie_contract,181.70238889168056,0.925531914893617,1.328595,1.102865,8.0,74.0,66.0,0.9787234042553192,3.0,15,669.0,0.6793333333333333,13,10,2.0,74.0,0.78,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,1,0.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
612,1,0.6082663374968201,0.6082663374968201,0.6082663374968201,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0036555,Chuba Hubbard,CAR,RB,2021.0,4.0,126.0,rounds_4_5,2.0,rookie_contract,49.24377073344949,0.45,1.118293,0.94,34.0,41.0,7.0,0.6666666666666666,21.0,17,679.0,0.5952941176470589,12,5,0.0,0.0,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1.0,1,1.0,1,0.0,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
615,1,0.23254447236201195,0.23254447236201195,0.23254447236201195,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0036849,Tutu Atwell,LA,WR,2021.0,2.0,57.0,round_2,2.0,rookie_contract,56.80858166968738,0.351063829787234,1.611463,1.197154,62.0,67.0,5.0,0.5797872340425532,39.0,16,687.0,0.645625,11,10,1.0,8.0,0.14,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
620,1,0.5042090356996325,0.5042090356996325,0.5042090356996325,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0036900,Ja'Marr Chase,CIN,WR,2021.0,1.0,5.0,round_1,2.0,rookie_contract,162.136397818251,0.8936170212765957,8.405357,3.461786,11.0,23.0,12.0,0.7180851063829787,27.0,16,890.0,0.87,15,15,0.0,0.0,0.0,1,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
622,1,0.4829293270090482,0.4829293270090482,0.4829293270090482,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0036912,DeVonta Smith,PHI,WR,2021.0,1.0,10.0,round_1,2.0,rookie_contract,128.571787702106,0.7978723404255319,5.493107,2.491036,20.0,31.0,11.0,0.6914893617021277,29.0,16,1043.0,0.963125,16,16,1.0,57.0,0.97,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,1,0.990584929408547,0.990584929408547,0.990584929408547,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0036963,Amon-Ra St. Brown,DET,WR,2021.0,4.0,112.0,rounds_4_5,2.0,rookie_contract,207.05439331275147,0.9787234042553192,1.136315,0.94,3.0,79.0,76.0,0.9893617021276596,2.0,16,1010.0,0.8975,16,16,3.0,189.0,0.94,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
632,1,0.556643887039211,0.556643887039211,0.556643887039211,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0036988,Josh Palmer,LAC,WR,2021.0,3.0,77.0,round_3,2.0,rookie_contract,53.53000524278815,0.3085106382978723,1.372379,1.11746,66.0,73.0,7.0,0.6223404255319149,36.0,10,525.0,0.751,10,5,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,1,0.9999451090131879,0.9999451090131879,0.9999451090131879,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0037197,Isiah Pacheco,KC,RB,2022.0,7.0,251.0,rounds_6_7,1.0,rookie_contract,94.0574872843644,0.7833333333333333,0.889777,0.87,14.0,56.0,42.0,0.9666666666666668,3.0,14,568.0,0.6121428571428572,12,3,4.0,213.0,0.735,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,1,0.3502695068291054,0.3502695068291054,0.3502695068291054,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0037239,Chris Olave,NO,WR,2022.0,1.0,11.0,round_1,1.0,rookie_contract,136.2984927947194,0.8297872340425532,4.379971,1.580994,17.0,39.0,22.0,0.7978723404255319,20.0,16,814.0,0.738125,15,12,0.0,0.0,0.0,1,1.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
641,1,0.7066972612635138,0.7066972612635138,0.7066972612635138,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0037247,George Pickens,PIT,WR,2022.0,2.0,52.0,round_2,1.0,rookie_contract,117.98216363560454,0.7021276595744681,1.534588,1.011918,29.0,70.0,41.0,0.8882978723404256,11.0,17,929.0,0.8700000000000001,17,17,1.0,59.0,0.91,1,1.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,1,0.0,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
642,1,0.8160104138321439,0.8160104138321439,0.8160104138321439,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0037248,James Cook,BUF,RB,2022.0,2.0,63.0,round_2,1.0,rookie_contract,116.41696744100445,0.9166666666666666,1.325469,0.970094,6.0,33.0,27.0,0.9,7.0,17,634.0,0.548235294117647,11,1,2.0,80.0,0.56,1,1.0,1,1.0,1,0.0,1,0.0,1,1.0,1,1.0,1,1.0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
643,1,0.8816209825910138,0.8816209825910138,0.8816209825910138,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0037256,Rachaad White,TB,RB,2022.0,3.0,91.0,round_3,1.0,rookie_contract,98.18155096958009,0.8166666666666667,1.165909,0.938182,12.0,38.0,26.0,0.8833333333333333,8.0,17,861.0,0.7841176470588236,17,16,2.0,99.0,0.74,1,1.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,1,0.0,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
645,1,0.6294356071194936,0.6294356071194936,0.6294356071194936,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0037261,Khalil Shakir,BUF,WR,2022.0,5.0,148.0,rounds_4_5,1.0,rookie_contract,90.54230551268265,0.5851063829787234,0.956788,0.87,40.0,88.0,48.0,0.9361702127659576,7.0,17,604.0,0.5135294117647059,9,6,2.0,99.0,0.685,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
646,1,0.29733817371351673,0.29733817371351673,0.29733817371351673,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0037263,Tyler Allgeier,ATL,RB,2022.0,5.0,151.0,rounds_4_5,1.0,rookie_contract,44.722126069707464,0.3666666666666666,0.953472,0.87,39.0,50.0,11.0,0.7333333333333333,16.0,17,360.0,0.3223529411764706,3,0,0.0,0.0,0.0,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
647,1,0.5793806833880124,0.5793806833880124,0.5793806833880124,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0037267,Jerome Ford,CLE,RB,2022.0,5.0,156.0,rounds_4_5,1.0,rookie_contract,52.132238526524,0.4833333333333333,0.950537,0.87,32.0,51.0,19.0,0.7916666666666666,13.0,17,629.0,0.5052941176470588,9,1,1.0,43.0,0.61,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
648,1,0.4727127575377938,0.4727127575377938,0.4727127575377938,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0037276,Ty Chandler,MIN,RB,2022.0,5.0,169.0,rounds_4_5,1.0,rookie_contract,49.88780463402574,0.4666666666666667,0.944711,0.87,33.0,53.0,20.0,0.8166666666666667,12.0,17,307.0,0.2758823529411764,5,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,1,0.4044253007420387,0.4044253007420387,0.4044253007420387,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0037664,Alec Pierce,IND,WR,2022.0,2.0,53.0,round_2,1.0,rookie_contract,56.8916585591053,0.3617021276595745,1.500305,1.005061,61.0,71.0,10.0,0.6648936170212766,32.0,17,1090.0,0.951764705882353,17,17,0.0,0.0,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
653,1,0.320183573804751,0.320183573804751,0.320183573804751,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0037744,Trey McBride,ARI,TE,2022.0,2.0,55.0,round_2,1.0,rookie_contract,80.3028204253265,0.7297297297297297,1.431741,0.991348,11.0,28.0,17.0,0.918918918918919,4.0,17,786.0,0.6894117647058824,13,9,0.0,0.0,0.0,1,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
654,1,0.49208920902993475,0.49208920902993475,0.49208920902993475,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0037746,Brian Robinson,WAS,RB,2022.0,3.0,98.0,round_3,1.0,rookie_contract,90.33828356241932,0.75,1.146569,0.934314,16.0,39.0,23.0,0.8583333333333333,9.0,15,496.0,0.494,8,1,0.0,0.0,0.0,1,1.0,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
655,1,0.4794389514178435,0.4794389514178435,0.4794389514178435,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0037809,Chig Okonkwo,TEN,TE,2022.0,4.0,143.0,rounds_4_5,1.0,rookie_contract,50.935133620393586,0.4054054054054054,0.996084,0.87,23.0,35.0,12.0,0.8378378378378378,6.0,17,692.0,0.6547058823529412,16,7,0.0,0.0,0.0,1,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
656,1,0.4766570043309512,0.4766570043309512,0.4766570043309512,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0037816,Romeo Doubs,GB,WR,2022.0,4.0,132.0,rounds_4_5,1.0,rookie_contract,96.5605666056188,0.6276595744680851,1.040979,0.87,36.0,82.0,46.0,0.925531914893617,8.0,17,845.0,0.7670588235294117,15,14,2.0,93.0,0.755,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,1,0.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
657,1,0.467698695936748,0.467698695936748,0.467698695936748,tier_3_same_season_position_contract_stage,2023,00-0037834,Brock Purdy,SF,QB,2022.0,7.0,262.0,rounds_6_7,1.0,rookie_contract,244.18105106005572,0.975,0.889253,0.87,2.0,36.0,34.0,1.0,1.0,16,936.0,0.934375,16,16,3.0,205.0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
658,1,0.7069232788346097,0.7069232788346097,0.7069232788346097,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0037838,Isaiah Likely,BAL,TE,2022.0,4.0,139.0,rounds_4_5,1.0,rookie_contract,75.24419939463758,0.7027027027027027,0.996084,0.87,12.0,35.0,23.0,0.972972972972973,2.0,17,497.0,0.4364705882352941,7,6,2.0,83.0,0.66,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
659,1,1.1595710563489514,1.1595710563489514,1.1595710563489514,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0037840,Kyren Williams,LA,RB,2022.0,5.0,164.0,rounds_4_5,1.0,rookie_contract,128.38919794140315,0.9666666666666668,0.947602,0.87,3.0,52.0,49.0,0.9833333333333332,2.0,12,678.0,0.8275,12,10,1.0,38.0,0.66,1,1.0,1,0.0,1,0.0,1,0.0,0,1.0,0,1.0,1,0.0,1,1.0,0.0,1.0,1.0,1.0,-1.0,-1.0,1.0,0.0
661,1,1.1824576055557592,1.1824576055557592,1.1824576055557592,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0038041,Jake Ferguson,DAL,TE,2022.0,4.0,129.0,rounds_4_5,1.0,rookie_contract,103.55242731869888,0.8648648648648649,1.04622,0.87,6.0,32.0,26.0,1.0,1.0,17,880.0,0.7464705882352941,17,12,1.0,75.0,0.79,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
664,1,0.3197018527332584,0.3197018527332584,0.3197018527332584,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0038117,Wan'Dale Robinson,NYG,WR,2022.0,2.0,43.0,round_2,1.0,rookie_contract,78.4270397617124,0.5106382978723404,1.860265,1.077053,47.0,66.0,19.0,0.776595744680851,22.0,15,641.0,0.656,13,6,0.0,0.0,0.0,1,1.0,0,1.0,0,0.0,0,0.0,0,1.0,0,1.0,0,1.0,1,1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0
665,1,0.8140234066620061,0.8140234066620061,0.8140234066620061,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0038120,Breece Hall,NYJ,RB,2022.0,2.0,36.0,round_2,1.0,rookie_contract,110.63134574937156,0.9,2.048811,1.114762,7.0,26.0,19.0,0.7916666666666666,13.0,17,667.0,0.591764705882353,12,4,0.0,0.0,0.0,1,1.0,1,1.0,1,0.0,1,0.0,0,1.0,0,1.0,1,1.0,1,1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0
668,1,1.0264556552759463,1.0264556552759463,1.0264556552759463,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0038129,Cade Otton,TB,TE,2022.0,4.0,106.0,rounds_4_5,1.0,rookie_contract,59.09098223960626,0.5135135135135135,1.108485,0.9,19.0,31.0,12.0,0.8378378378378378,6.0,17,1064.0,0.9623529411764704,17,17,2.0,130.0,0.97,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,1,0.4398646209413336,0.4398646209413336,0.4398646209413336,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0038134,Kenneth Walker III,SEA,RB,2022.0,2.0,41.0,round_2,1.0,rookie_contract,86.63342706395197,0.7166666666666667,1.918541,1.088708,18.0,28.0,10.0,0.6916666666666667,19.0,15,502.0,0.542,9,3,0.0,0.0,0.0,1,1.0,1,1.0,0,0.0,0,0.0,0,1.0,0,1.0,1,1.0,1,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
670,1,0.777471857676923,0.777471857676923,0.777471857676923,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0038393,Dontayvion Wicks,GB,WR,2023.0,5.0,159.0,rounds_4_5,0.0,rookie_contract,80.66054966505772,0.5212765957446809,0.825636,1.052544,46.0,91.0,45.0,0.9148936170212766,9.0,15,458.0,0.476,7,2,2.0,58.0,0.475,1,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
674,1,0.2752063136242401,0.2752063136242401,0.2752063136242401,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0038543,Jaxon Smith-Njigba,SEA,WR,2023.0,1.0,20.0,round_1,0.0,rookie_contract,71.31543197695666,0.4361702127659574,2.621329,8.235316,54.0,59.0,5.0,0.5797872340425532,39.0,17,675.0,0.648235294117647,16,4,0.0,0.0,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,1,0.6224357896077806,0.6224357896077806,0.6224357896077806,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0038559,Michael Wilson,ARI,WR,2023.0,3.0,94.0,round_3,0.0,rookie_contract,65.85879741826415,0.4042553191489361,0.970811,1.633244,57.0,87.0,30.0,0.8191489361702128,18.0,13,709.0,0.8,12,11,0.0,0.0,0.0,1,1.0,0,0.0,1,0.0,1,0.0,0,1.0,0,1.0,0,0.0,1,1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0
677,1,0.47992105171259114,0.47992105171259114,0.47992105171259114,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0038579,Aidan O'Connell,LV,QB,2023.0,4.0,135.0,rounds_4_5,0.0,rookie_contract,7.813756943860127,0.325,0.877345,1.25938,28.0,37.0,9.0,0.8125,8.0,11,641.0,0.9245454545454546,10,10,0.0,0.0,0.0,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
678,1,0.2265974779519476,0.2265974779519476,0.2265974779519476,tier_3_same_season_position_contract_stage,2023,00-0038621,DeMario Douglas,NE,WR,2023.0,6.0,210.0,rounds_6_7,0.0,rookie_contract,37.77218179711339,0.1914893617021276,0.783333,0.883332,77.0,94.0,17.0,0.7446808510638298,25.0,14,481.0,0.5707142857142857,8,7,0.0,0.0,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,1,0.20046044128305704,0.20046044128305704,0.20046044128305704,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0038933,Dalton Kincaid,BUF,TE,2023.0,1.0,25.0,round_1,0.0,rookie_contract,70.49950763116428,0.6216216216216216,2.44128,7.51512,15.0,22.0,7.0,0.7162162162162162,11.0,16,699.0,0.63375,14,5,2.0,85.0,0.585,1,1.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
682,1,0.8495105768953851,0.8495105768953851,0.8495105768953851,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0038977,Tank Dell,HOU,WR,2023.0,3.0,69.0,round_3,0.0,rookie_contract,99.64246435632876,0.6382978723404256,0.951049,1.804195,35.0,89.0,54.0,0.952127659574468,5.0,11,494.0,0.6563636363636364,8,7,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,1,0.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
684,1,0.30012159189343474,0.30012159189343474,0.30012159189343474,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0038994,Jordan Addison,MIN,WR,2023.0,1.0,23.0,round_1,0.0,rookie_contract,118.8380757218104,0.7127659574468085,2.496679,7.736716,28.0,62.0,34.0,0.8404255319148937,16.0,17,921.0,0.8105882352941176,16,13,0.0,0.0,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,1,0.28497267416661853,0.28497267416661853,0.28497267416661853,tier_3_same_season_position_contract_stage,2023,00-0038996,Tucker Kraft,GB,TE,2023.0,3.0,78.0,round_3,0.0,rookie_contract,49.27481282295084,0.3513513513513513,1.006897,1.777588,25.0,34.0,9.0,0.7702702702702703,9.0,17,621.0,0.5658823529411764,9,7,2.0,102.0,0.825,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
686,1,0.7923280880376259,0.7923280880376259,0.7923280880376259,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0038997,Josh Downs,IND,WR,2023.0,3.0,79.0,round_3,0.0,rookie_contract,88.05760102279592,0.5638297872340425,1.003719,1.764876,42.0,86.0,44.0,0.9042553191489362,10.0,17,788.0,0.6752941176470588,15,10,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
688,1,0.3975186458686648,0.3975186458686648,0.3975186458686648,tier_1_same_season_position_draft_bucket_contract_stage,2023,00-0039032,Tyjae Spears,TEN,RB,2023.0,3.0,81.0,round_3,0.0,rookie_contract,61.80281086532919,0.5666666666666667,0.998291,1.743164,27.0,48.0,21.0,0.8333333333333334,11.0,17,558.0,0.5235294117647059,12,0,0.0,0.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
