season,player_id,position_final,player_name,team,passing_yards,passing_tds,passing_interceptions,sacks_suffered,rushing_yards,rushing_tds,receptions,receiving_yards,receiving_tds,targets,passing_epa,rushing_epa,receiving_epa,total_epa,production_score,cap_number,cash_paid,has_contract_match,has_missing_contract,meets_sample_threshold,sample_confidence,contract_confidence,overall_confidence,draft_year,draft_round,draft_pick,years_since_drafted,draft_capital_bucket,estimated_contract_stage,is_likely_rookie_contract,production_rank_position,cost_rank_position,player_surplus_gap,player_surplus_rank,reg_snap_games,reg_teams_with_snaps,reg_offense_snaps,reg_defense_snaps,reg_special_teams_snaps,reg_avg_offense_snap_pct,reg_max_offense_snap_pct,reg_games_off_snap_50_plus,reg_games_off_snap_70_plus,reg_avg_defense_snap_pct,reg_max_defense_snap_pct,reg_games_def_snap_50_plus,reg_avg_st_snap_pct,reg_max_st_snap_pct,playoff_snap_games,playoff_teams_with_snaps,playoff_offense_snaps,playoff_defense_snaps,playoff_special_teams_snaps,playoff_avg_offense_snap_pct,playoff_max_offense_snap_pct,playoff_games_off_snap_50_plus,playoff_games_off_snap_70_plus,playoff_avg_defense_snap_pct,playoff_max_defense_snap_pct,playoff_games_def_snap_50_plus,playoff_avg_st_snap_pct,playoff_max_st_snap_pct,injury_report_weeks,out_weeks,doubtful_weeks,questionable_weeks,practice_dnp_weeks,limited_practice_weeks,unique_primary_injury_weeks,has_reg_snap_data,has_playoff_snap_data,has_injury_source_for_season,injury_merge_matched,played_regular_season,played_playoffs,was_on_injury_report
2024,00-0038994,WR,Jordan Addison,MIN,0,0,0,0,20,1,63,875,9,99,0.0,2.730595105502289,35.261808667586095,37.992403773088384,128.49240377308837,3.120849,1.37417,True,False,True,normal_sample,contract_matched,high,2023.0,1.0,23.0,1.0,round_1,rookie_contract,True,21.0,50.0,29.0,19.0,15,1,818.0,0.0,1.0,0.8173333333333334,0.94,15,12,0.0,0.0,0,0.002,0.03,1.0,1.0,68.0,0.0,0.0,0.92,0.92,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1,0,0,1,1,
2024,00-0038996,TE,Tucker Kraft,GB,0,0,0,0,6,0,50,707,7,70,0.0,3.2640411788597703,37.24902736084562,40.513068539705394,109.6630685397054,1.258621,1.001724,True,False,True,normal_sample,contract_matched,high,2023.0,3.0,78.0,1.0,round_3,rookie_contract,True,6.0,30.0,24.0,3.0,17,1,925.0,0.0,130.0,0.8576470588235294,1.0,17,15,0.0,0.0,0,0.2952941176470589,0.52,1.0,1.0,64.0,0.0,3.0,0.97,0.97,1.0,1.0,0.0,0.0,0.0,0.13,0.13,,,,,,,,1,1,0,0,1,1,
2024,00-0038997,WR,Josh Downs,IND,0,0,0,0,12,0,72,803,5,107,0.0,-0.872418099315837,25.59726374051677,24.72484564120093,98.47484564120094,1.254649,1.00093,True,False,True,normal_sample,contract_matched,high,2023.0,3.0,79.0,1.0,round_3,rookie_contract,True,37.0,75.0,38.0,11.0,14,1,602.0,0.0,35.0,0.6442857142857142,0.79,14,4,0.0,0.0,0,0.09,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2024,00-0039032,RB,Tyjae Spears,TEN,0,0,0,0,312,4,30,224,1,35,0.0,-4.827575109383909,-1.5182532323947615,-6.345828341778671,42.954171658221334,1.247864,0.999573,True,False,True,normal_sample,contract_matched,high,2023.0,3.0,81.0,1.0,round_3,rookie_contract,True,43.0,36.0,-7.0,38.0,12,1,320.0,0.0,29.0,0.4275,0.65,3,0,0.0,0.0,0,0.09666666666666666,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2024,00-0039040,RB,De'Von Achane,MIA,0,0,0,0,907,6,78,592,6,87,0.0,-11.281631010235287,23.8639774751283,12.582346464893014,143.032346464893,1.235784,0.997157,True,False,True,normal_sample,contract_matched,high,2023.0,3.0,84.0,1.0,round_3,rookie_contract,True,7.0,37.0,30.0,4.0,17,1,704.0,0.0,6.0,0.6241176470588234,0.83,16,6,0.0,0.0,0,0.013529411764705882,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2024,00-0039064,WR,Zay Flowers,BAL,0,0,0,0,56,0,74,1059,4,116,0.0,2.146222937852144,44.65668916783794,46.80291210569008,133.0529121056901,3.1901,1.38802,True,False,True,normal_sample,contract_matched,high,2023.0,1.0,22.0,1.0,round_1,rookie_contract,True,17.0,49.0,32.0,16.0,17,1,832.0,0.0,6.0,0.7464705882352941,0.94,16,12,0.0,0.0,0,0.012941176470588237,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2024,00-0039065,TE,Sam LaPorta,DET,0,0,0,0,0,0,60,726,7,83,0.0,0.0,31.423356847606563,31.423356847606563,103.72335684760657,2.151363,1.180273,True,False,True,normal_sample,contract_matched,high,2023.0,2.0,34.0,1.0,round_2,rookie_contract,True,8.0,26.0,18.0,5.0,16,1,910.0,0.0,2.0,0.84875,1.0,16,13,0.0,0.0,0,0.005625,0.05,1.0,1.0,67.0,0.0,0.0,0.97,0.97,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1,0,0,1,1,
2024,00-0039075,WR,Puka Nacua,LA,0,0,0,0,46,1,79,990,3,106,0.0,2.145730836549774,52.34528992362696,54.49102076017674,138.04102076017674,0.976245,0.915,True,False,True,normal_sample,contract_matched,high,2023.0,5.0,177.0,1.0,rounds_4_5,rookie_contract,True,15.0,93.0,78.0,1.0,11,1,487.0,0.0,2.0,0.6972727272727273,0.95,9,8,0.0,0.0,0,0.006363636363636364,0.04,2.0,1.0,108.0,0.0,0.0,0.87,0.89,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1,0,0,1,1,
2024,00-0039139,RB,Jahmyr Gibbs,DET,0,0,0,0,1412,16,52,517,4,63,0.0,35.06442361974041,14.967730785883788,50.0321544056242,219.4821544056242,4.055713,1.561143,True,False,True,normal_sample,contract_matched,high,2023.0,1.0,12.0,1.0,round_1,rookie_contract,True,1.0,14.0,13.0,13.0,17,1,639.0,0.0,0.0,0.5529411764705883,0.75,12,1,0.0,0.0,0,0.0,0.0,1.0,1.0,52.0,0.0,0.0,0.75,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1,0,0,1,1,
2024,00-0039146,WR,Jayden Reed,GB,0,0,0,0,163,1,55,857,6,75,0.0,-2.875319968268741,41.130441204358625,38.255121236089884,124.00512123608988,1.631995,1.076399,True,False,True,normal_sample,contract_matched,high,2023.0,2.0,50.0,1.0,round_2,rookie_contract,True,24.0,67.0,43.0,8.0,17,1,685.0,0.0,62.0,0.631764705882353,0.78,17,5,0.0,0.0,0,0.1411764705882353,0.22,1.0,1.0,36.0,0.0,5.0,0.55,0.55,1.0,0.0,0.0,0.0,0.0,0.21,0.21,,,,,,,,1,1,0,0,1,1,
2024,00-0039150,QB,Bryce Young,CAR,2403,15,9,29,249,6,0,0,0,0,-25.86659870477981,15.547885201842291,0.0,-10.31871350293752,48.91128649706248,8.626153,2.475231,True,False,True,normal_sample,contract_matched,high,2023.0,1.0,1.0,1.0,round_1,rookie_contract,True,22.0,19.0,-3.0,22.0,14,1,728.0,0.0,0.0,0.8671428571428572,1.0,12,12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2024,00-0039152,QB,Will Levis,TEN,2091,13,12,41,183,0,0,0,0,0,-65.51893214026178,-17.496554256690235,0.0,-83.01548639695201,-61.20548639695202,2.168673,1.183735,True,False,True,normal_sample,contract_matched,high,2023.0,2.0,33.0,1.0,round_2,rookie_contract,True,40.0,35.0,-5.0,26.0,12,1,621.0,0.0,0.0,0.8516666666666667,1.0,10,9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2024,00-0039163,QB,C.J. Stroud,HOU,3727,20,12,52,233,0,0,0,0,1,-13.108152223105956,-7.207441442735237,-0.7261459626606666,-21.041739628501865,30.878260371498136,8.245283,2.399057,True,False,True,normal_sample,contract_matched,high,2023.0,1.0,2.0,1.0,round_1,rookie_contract,True,28.0,20.0,-8.0,33.0,17,1,1035.0,0.0,0.0,0.9305882352941177,1.0,16,16,0.0,0.0,0,0.0,0.0,2.0,1.0,141.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1,0,0,1,1,
2024,00-0039164,QB,Anthony Richardson,IND,1814,8,12,14,499,6,1,-1,0,1,-39.1652161869027,23.787995245003096,-1.0558494784636423,-16.433070420363244,33.35692957963676,7.725916,2.295183,True,False,True,normal_sample,contract_matched,high,2023.0,1.0,4.0,1.0,round_1,rookie_contract,True,27.0,22.0,-5.0,26.0,11,1,620.0,0.0,0.0,0.9254545454545454,1.0,10,10,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2024,00-0039165,RB,Zach Charbonnet,SEA,0,0,0,0,569,8,42,340,1,52,0.0,-11.281588777757774,-7.442102621267638,-18.723691399025412,64.22630860097459,1.562745,1.062549,True,False,True,normal_sample,contract_matched,high,2023.0,2.0,52.0,1.0,round_2,rookie_contract,True,27.0,30.0,3.0,26.0,17,1,568.0,0.0,46.0,0.5270588235294118,0.96,7,6,0.0,0.0,0,0.09647058823529413,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2024,00-0039337,WR,Malik Nabers,NYG,0,0,0,0,2,0,109,1204,7,170,-0.9637323682836724,-0.5598147131386213,45.6944160882511,44.17086900682881,152.72086900682882,5.3105,18.857,True,False,True,normal_sample,contract_matched,high,2024.0,1.0,6.0,0.0,round_1,rookie_contract,True,8.0,34.0,26.0,21.0,15,1,886.0,0.0,0.0,0.906,1.0,15,15,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2024,00-0039338,TE,Brock Bowers,LV,0,0,0,0,13,0,112,1194,5,153,0.0,-0.8622522107325494,27.10558140553514,26.24332919480259,129.5933291948026,3.297961,10.806844,True,False,True,normal_sample,contract_matched,high,2024.0,1.0,13.0,0.0,round_1,rookie_contract,True,5.0,18.0,13.0,7.0,17,1,956.0,0.0,0.0,0.8494117647058823,0.95,17,14,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2024,00-0039342,WR,Xavier Legette,CAR,0,0,0,0,24,0,49,497,4,84,0.0,-0.5907587714027613,4.517763540836107,3.9270047694333456,54.22700476943335,2.246759,6.602036,True,False,True,normal_sample,contract_matched,high,2024.0,1.0,32.0,0.0,round_1,rookie_contract,True,77.0,59.0,-18.0,73.0,16,1,680.0,0.0,77.0,0.698125,0.98,12,8,0.0,0.0,0,0.176875,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2024,00-0039356,TE,Ja'Tavion Sanders,CAR,0,0,0,0,0,0,33,342,1,43,0.0,0.0,11.650561878045885,11.650561878045885,40.000561878045886,1.013559,1.669236,True,False,True,normal_sample,contract_matched,high,2024.0,4.0,101.0,0.0,rounds_4_5,rookie_contract,True,31.0,35.0,4.0,13.0,16,1,531.0,0.0,109.0,0.56125,0.88,10,6,0.0,0.0,0,0.244375,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2024,00-0039361,RB,Bucky Irving,TB,0,0,0,0,1122,8,47,392,0,52,0.0,20.879305200389354,14.571046194164772,35.450351394554126,146.90035139455412,0.977888,1.526552,True,False,True,normal_sample,contract_matched,high,2024.0,4.0,125.0,0.0,rounds_4_5,rookie_contract,True,6.0,45.0,39.0,1.0,17,1,516.0,0.0,41.0,0.4441176470588235,0.72,6,1,0.0,0.0,0,0.08647058823529412,0.28,1.0,1.0,33.0,0.0,0.0,0.69,0.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1,0,0,1,1,
2024,00-0039363,RB,Isaac Guerendo,SF,0,0,0,0,420,4,15,152,0,16,0.0,4.852067155530676,6.534524605667684,11.38659176119836,55.73659176119836,0.971132,1.499528,True,False,True,normal_sample,contract_matched,high,2024.0,4.0,129.0,0.0,rounds_4_5,rookie_contract,True,36.0,47.0,11.0,15.0,16,1,227.0,0.0,124.0,0.229375,0.76,4,1,0.0,0.0,0,0.296875,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2024,00-0039373,RB,Audric Estimé,DEN,0,0,0,0,310,2,5,27,0,5,0.0,-7.429717775516861,-0.7653279736405239,-8.195045749157384,15.904954250842616,0.807559,1.061902,True,False,True,normal_sample,contract_matched,high,2024.0,5.0,147.0,0.0,rounds_4_5,rookie_contract,True,52.0,55.0,3.0,26.0,13,1,138.0,0.0,66.0,0.16615384615384615,0.45,0,0,0.0,0.0,0,0.17846153846153845,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2024,00-0039376,QB,Spencer Rattler,NO,1317,4,5,22,146,0,0,0,0,0,-75.73932699372506,13.57540308055468,0.0,-62.16392391317038,-49.19392391317038,0.87912,1.13148,True,False,True,normal_sample,contract_matched,high,2024.0,5.0,150.0,0.0,rounds_4_5,rookie_contract,True,39.0,40.0,1.0,19.0,7,1,396.0,0.0,0.0,0.8814285714285715,1.0,7,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2024,00-0039384,RB,Tyrone Tracy Jr.,NYG,0,0,0,0,839,5,38,284,1,53,0.0,-20.713866294837892,-5.869650759108365,-26.583517053946256,57.06648294605375,0.866588,1.081352,True,False,True,normal_sample,contract_matched,high,2024.0,5.0,166.0,0.0,rounds_4_5,rookie_contract,True,35.0,52.0,17.0,8.0,17,1,651.0,0.0,26.0,0.5735294117647058,0.84,12,5,0.0,0.0,0,0.06470588235294117,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2024,00-0039424,WR,Devaughn Vele,DEN,0,0,0,0,0,0,41,475,3,55,0.0,0.0,35.08660535645322,35.08660535645322,78.08660535645322,0.82112,0.89948,True,False,True,normal_sample,contract_matched,high,2024.0,7.0,235.0,0.0,rounds_6_7,rookie_contract,True,48.0,100.0,52.0,4.0,13,1,447.0,0.0,1.0,0.5315384615384615,0.68,8,0,0.0,0.0,0,0.003076923076923077,0.04,1.0,1.0,22.0,0.0,0.0,0.52,0.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1,0,0,1,1,
2024,00-0039491,WR,Jalen Coker,CAR,19,0,0,0,0,0,32,478,2,46,1.3107093420112506,0.0,29.074603088482547,30.3853124304938,68.4753124304938,0.6625,0.6625,True,False,True,normal_sample,contract_matched,high,,,,,undrafted_or_unmatched,undrafted_or_unmatched,False,62.0,102.0,40.0,9.0,11,1,430.0,0.0,31.0,0.6636363636363636,0.93,9,5,0.0,0.0,0,0.10636363636363635,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2024,00-0039732,QB,Bo Nix,DEN,3775,29,12,24,430,4,1,2,1,1,34.441007298895755,22.070224168650412,3.8798944197478704,60.39112588729404,162.99112588729403,3.384212,11.151848,True,False,True,normal_sample,contract_matched,high,2024.0,1.0,12.0,0.0,round_1,rookie_contract,True,12.0,30.0,18.0,3.0,17,1,1088.0,0.0,0.0,0.9882352941176471,1.0,17,17,0.0,0.0,0,0.0,0.0,1.0,1.0,42.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1,0,0,1,1,
2024,00-0039794,RB,Braelon Allen,NYJ,0,0,0,0,334,2,19,148,1,27,0.0,-7.616423593426589,4.739825129858218,-2.876598463568371,34.97340153643163,0.927177,1.323708,True,False,True,normal_sample,contract_matched,high,2024.0,4.0,134.0,0.0,rounds_4_5,rookie_contract,True,47.0,48.0,1.0,29.0,17,1,283.0,0.0,165.0,0.26,0.54,1,0,0.0,0.0,0,0.38,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2024,00-0039847,TE,Theo Johnson,NYG,0,0,0,0,0,0,29,331,1,43,0.0,0.0,4.542643655178836,4.542643655178836,31.342643655178836,0.912581,1.536158,True,False,True,normal_sample,contract_matched,high,2024.0,4.0,107.0,0.0,rounds_4_5,rookie_contract,True,34.0,36.0,2.0,14.0,12,1,683.0,0.0,81.0,0.8416666666666667,0.97,12,12,0.0,0.0,0,0.2608333333333333,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2024,00-0039849,WR,Marvin Harrison Jr.,ARI,0,0,0,0,0,0,62,885,8,116,0.0,0.0,27.30887716918835,27.30887716918835,111.05887716918836,6.431771,23.342084,True,False,True,normal_sample,contract_matched,high,2024.0,1.0,4.0,0.0,round_1,rookie_contract,True,32.0,28.0,-4.0,58.0,17,1,865.0,0.0,0.0,0.7858823529411765,0.95,16,16,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2024,00-0039851,QB,Drake Maye,NE,2276,15,10,34,421,2,0,0,0,0,-26.453309328381344,20.10827512247488,0.0,-6.345034205906465,44.96496579409353,6.661775,24.2621,True,False,True,normal_sample,contract_matched,high,2024.0,1.0,3.0,0.0,round_1,rookie_contract,True,23.0,26.0,3.0,15.0,13,1,681.0,0.0,0.0,0.8046153846153847,1.0,10,10,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2024,00-0039855,WR,Jalen McMillan,TB,0,0,0,0,43,0,37,461,8,58,0.0,4.431555194256362,10.131911177256264,14.563466371512623,73.01346637151262,1.029641,1.733564,True,False,True,normal_sample,contract_matched,high,2024.0,3.0,92.0,0.0,round_3,rookie_contract,True,55.0,87.0,32.0,16.0,13,1,626.0,0.0,6.0,0.7076923076923076,0.88,12,8,0.0,0.0,0,0.012307692307692308,0.16,1.0,1.0,44.0,0.0,0.0,0.91,0.91,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1,0,0,1,1,
2024,00-0039868,WR,Troy Franklin,DEN,0,0,0,0,8,0,28,263,2,53,0.0,-0.2517344785155728,-18.42968563348851,-18.681420112004087,7.868579887995912,1.008709,1.649836,True,False,True,normal_sample,contract_matched,high,2024.0,4.0,102.0,0.0,rounds_4_5,rookie_contract,True,101.0,88.0,-13.0,65.0,16,1,386.0,0.0,0.0,0.375,0.65,2,0,0.0,0.0,0,0.0,0.0,1.0,1.0,17.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1,0,0,1,1,
2024,00-0039875,RB,Ray Davis,BUF,0,0,0,0,442,3,17,189,3,19,0.0,-5.586368469577843,14.878928111167625,9.292559641589785,63.09255964158979,0.973297,1.508188,True,False,True,normal_sample,contract_matched,high,2024.0,4.0,128.0,0.0,rounds_4_5,rookie_contract,True,28.0,46.0,18.0,7.0,17,1,264.0,0.0,56.0,0.24352941176470586,0.58,2,0,0.0,0.0,0,0.1223529411764706,0.31,3.0,1.0,22.0,0.0,14.0,0.10333333333333333,0.12,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.29,,,,,,,,1,1,0,0,1,1,
2024,00-0039890,WR,Adonai Mitchell,IND,24,0,0,0,6,0,23,312,0,55,2.4456588270841166,-8.788915426644962,-4.951546875899232,-11.294803475460078,10.595196524539924,1.342925,2.98667,True,False,True,normal_sample,contract_matched,high,2024.0,2.0,52.0,0.0,round_2,rookie_contract,True,100.0,71.0,-29.0,84.0,17,1,383.0,0.0,0.0,0.361764705882353,0.94,5,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2024,00-0039893,WR,Brian Thomas Jr.,JAX,0,0,0,0,48,0,87,1282,10,133,0.0,2.5674521619512234,54.24299310326108,56.8104452652123,175.0604452652123,2.66545,8.2768,True,False,True,normal_sample,contract_matched,high,2024.0,1.0,23.0,0.0,round_1,rookie_contract,True,5.0,53.0,48.0,6.0,17,1,821.0,0.0,0.0,0.7935294117647059,0.94,17,14,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2024,00-0039894,WR,Xavier Worthy,KC,0,0,0,0,104,3,59,638,6,98,0.0,2.9600664820172824,19.35543148920299,22.31549797122027,101.16549797122028,2.507321,7.644284,True,False,True,normal_sample,contract_matched,high,2024.0,1.0,28.0,0.0,round_1,rookie_contract,True,36.0,56.0,20.0,30.0,17,1,757.0,0.0,0.0,0.6411764705882353,0.85,16,6,0.0,0.0,0,0.0,0.0,3.0,1.0,147.0,0.0,1.0,0.85,0.91,3.0,3.0,0.0,0.0,0.0,0.013333333333333334,0.04,,,,,,,,1,1,0,0,1,1,
2024,00-0039901,WR,Keon Coleman,BUF,0,0,0,0,9,0,29,556,4,57,0.0,0.7819009409286082,25.26914595579427,26.051046896722877,73.55104689672288,1.831683,4.941732,True,False,True,normal_sample,contract_matched,high,2024.0,2.0,33.0,0.0,round_2,rookie_contract,True,54.0,64.0,10.0,44.0,13,1,598.0,0.0,0.0,0.7284615384615385,0.97,12,8,0.0,0.0,0,0.0,0.0,3.0,1.0,125.0,0.0,0.0,0.6,0.66,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1,0,0,1,1,
2024,00-0039910,QB,Jayden Daniels,WAS,3568,25,9,47,891,6,0,0,0,0,60.85465113376048,58.51847189990886,0.0,119.37312303366934,237.85312303366936,6.863027,25.067108,True,False,True,normal_sample,contract_matched,high,2024.0,1.0,2.0,0.0,round_1,rookie_contract,True,5.0,25.0,20.0,2.0,17,1,1062.0,0.0,0.0,0.9088235294117647,1.0,15,15,0.0,0.0,0,0.0,0.0,3.0,1.0,223.0,0.0,0.0,0.9833333333333334,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1,0,0,1,1,
2024,00-0039915,WR,Ladd McConkey,LAC,0,0,0,0,0,0,82,1149,7,112,0.0,0.0,65.70744334692658,65.70744334692658,164.65744334692658,1.817306,4.884224,True,False,True,normal_sample,contract_matched,high,2024.0,2.0,34.0,0.0,round_2,rookie_contract,True,6.0,65.0,59.0,2.0,16,1,735.0,0.0,19.0,0.731875,0.88,15,10,0.0,0.0,0,0.04,0.26,1.0,1.0,50.0,0.0,0.0,0.89,0.89,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1,0,0,1,1,
2024,00-0039916,WR,Ricky Pearsall,SF,0,0,0,0,45,0,31,400,3,46,-0.5309751115273684,2.2061821890529245,7.521673774945365,9.196880852470922,48.196880852470926,2.279709,6.733836,True,False,True,normal_sample,contract_matched,high,2024.0,1.0,31.0,0.0,round_1,rookie_contract,True,81.0,58.0,-23.0,77.0,11,1,455.0,0.0,4.0,0.67,0.92,10,5,0.0,0.0,0,0.014545454545454545,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2024,00-0039918,QB,Caleb Williams,CHI,3541,20,6,68,489,0,0,0,0,0,-47.274843255427754,11.632083583211909,0.0,-35.642759672215846,35.21724032778416,7.179283,26.332132,True,False,True,normal_sample,contract_matched,high,2024.0,1.0,1.0,0.0,round_1,rookie_contract,True,26.0,23.0,-3.0,22.0,17,1,1123.0,0.0,0.0,0.9876470588235293,1.0,17,17,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2024,00-0039919,WR,Rome Odunze,CHI,0,0,0,0,15,0,54,734,3,101,0.0,0.575859468372073,16.061161296314502,16.637020764686575,76.58702076468657,4.131727,14.141908,True,False,True,normal_sample,contract_matched,high,2024.0,1.0,9.0,0.0,round_1,rookie_contract,True,50.0,41.0,-9.0,63.0,17,1,954.0,0.0,0.0,0.8358823529411765,0.99,17,16,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,1,0,
2025,00-0023459,QB,Aaron Rodgers,PIT,3322,24,7,29,61,1,1,-9,0,1,26.83120681372601,-2.951207073699914,-1.5339853016193956,22.346014438406694,88.16601443840669,14.15,14.120588,True,False,True,normal_sample,contract_matched,high,2005.0,1.0,24.0,20.0,round_1,second_contract_or_later,False,20.0,17.0,-3.0,25.0,16,1,918.0,0.0,0.0,0.956875,1.0,16,15,0.0,0.0,0,0.0,0.0,1.0,1.0,51.0,0.0,0.0,0.89,0.89,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,1
2025,00-0026158,QB,Joe Flacco,CIN,1664,13,4,9,22,1,0,0,0,0,16.36573848836189,5.528515754173112,0.0,21.89425424253501,58.384254242535015,2.862271,1.862271,True,False,True,normal_sample,contract_matched,high,2008.0,1.0,18.0,17.0,round_1,second_contract_or_later,False,24.0,33.0,9.0,6.0,13,2,690.0,0.0,0.0,0.7784615384615384,1.0,10,10,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,1.0,1,0,1,1,1,0,1
