season,team,player_id,player_name,position,position_group,passing_yards,passing_tds,passing_interceptions,sacks_suffered,rushing_yards,rushing_tds,receptions,receiving_yards,receiving_tds,targets,passing_epa,rushing_epa,receiving_epa,total_epa,production_score,contract_player_name,contract_position,cap_number,cash_paid,base_salary,guaranteed_salary,position_final,production_rank_position,cost_rank_position,player_surplus_gap,player_surplus_rank,player_value_tier
2025,ARI,00-0038705,Emari Demercado,RB,RB,0,0,0,0,312,0,13,101,1,20,0.0,-6.901425930603828,-1.5875549600526675,-8.488980890656496,18.411019109343506,Emari Demercado,RB,1.035,1.03,1.03,0.0,RB,59.0,52.0,-7.0,43.0,Negative value
2025,ARI,00-0039849,Marvin Harrison Jr.,WR,WR,0,0,0,0,0,0,41,608,4,73,0.0,0.0,31.114757475455512,31.114757475455512,83.76475747545551,Marvin Harrison Jr.,WR,8.039714,2.402943,0.96,2.402943,WR,36.0,21.0,-15.0,71.0,Major overpay
2025,ATL,00-0029604,Kirk Cousins,QB,QB,1721,10,5,13,7,1,0,0,0,0,-0.9307982777623032,-2.4924185620911885,0.0,-3.4232168398534917,23.886783160146514,Kirk Cousins,QB,40.0,27.5,27.5,27.5,QB,32.0,5.5,-26.5,37.0,Major overpay
2025,ATL,00-0036309,Darnell Mooney,WR,WR,0,0,0,0,0,0,32,443,1,72,0.0,0.0,3.6679175114696045,3.6679175114696045,36.8179175114696,Darnell Mooney,WR,8.48,9.45,1.5,1.5,WR,77.0,20.0,-57.0,88.0,Major overpay
2025,ATL,00-0036970,Kyle Pitts,TE,TE,0,0,0,0,0,0,88,928,5,118,0.0,0.0,24.583952355669652,24.583952355669652,107.98395235566966,Kyle Pitts,TE,10.878,10.878,10.878,10.878,TE,7.0,10.0,3.0,19.0,Positive value
2025,ATL,00-0037238,Drake London,WR,WR,0,0,0,0,0,0,68,919,7,112,0.0,0.0,24.780595332661015,24.780595332661015,108.73059533266101,Drake London,WR,6.851878,3.64152,1.1,3.64152,WR,22.0,29.0,7.0,37.5,Positive value
2025,ATL,00-0037263,Tyler Allgeier,RB,RB,0,0,0,0,514,8,14,96,0,16,0.0,-11.554740632796383,2.7828413261449896,-8.771899306651394,49.22810069334861,Tyler Allgeier,RB,1.183472,1.1,1.1,0.0,RB,36.0,43.0,7.0,24.0,Positive value
2025,ATL,00-0038542,Bijan Robinson,RB,RB,0,0,0,0,1478,7,79,820,4,103,0.0,-12.254629210466984,26.589835723961542,14.335206513494558,181.98520651349457,Bijan Robinson,RB,5.988694,2.746232,1.03,2.746232,RB,3.0,14.0,11.0,20.0,Strong bargain
2025,ATL,00-0039917,Michael Penix Jr.,QB,QB,1982,9,3,13,70,1,0,0,0,0,5.139894674856958,7.111840018449584,0.0,12.251734693306542,47.32173469330654,Michael Penix Jr.,QB,5.200599,1.83512,0.96,1.83512,QB,25.0,29.0,4.0,16.0,Positive value
2025,BAL,00-0032764,Derrick Henry,RB,RB,0,0,0,0,1595,16,15,150,0,21,-0.4591185906319879,9.166174270232775,-2.8757528085261583,5.831302871074628,144.83130287107463,Derrick Henry,RB,8.499,14.0,1.255,2.255,RB,7.0,7.0,0.0,30.5,Fair value
2025,BAL,00-0034753,Mark Andrews,TE,TE,0,0,0,0,48,1,48,422,5,70,0.0,6.520739546627738,1.547646746345297,8.068386292973035,61.56838629297304,Mark Andrews,TE,17.83574,19.5,5.404167,4.348611,TE,22.0,2.0,-20.0,34.0,Major overpay
2025,BAL,00-0034796,Lamar Jackson,QB,QB,2549,21,7,36,349,2,0,0,0,0,18.157022170954193,20.60871839112074,0.0,38.76574056207493,106.70574056207494,Lamar Jackson,QB,43.5,42.75,20.25,21.0,QB,19.0,4.0,-15.0,33.5,Major overpay
2025,BAL,00-0038454,Keaton Mitchell,RB,RB,0,0,0,0,341,1,9,63,0,12,0.0,2.6167700245568994,-5.52936580037931,-2.9125957758224104,22.537404224177592,Keaton Mitchell,RB,1.036,1.03,1.03,0.0,RB,57.0,51.0,-6.0,40.0,Negative value
2025,BAL,00-0039064,Zay Flowers,WR,WR,0,0,0,0,62,1,86,1211,5,118,0.0,2.4996555442921817,46.3842026584022,48.883858202694384,152.0338582026944,Zay Flowers,WR,3.82812,2.02604,1.58604,2.02604,WR,7.0,41.0,34.0,8.0,Major bargain
2025,BUF,00-0034857,Josh Allen,QB,QB,3668,25,10,40,579,14,0,0,0,0,71.32633645753506,38.772568229397066,0.0,110.09890468693213,237.72890468693214,Josh Allen,QB,36.335281,58.0,1.255,1.255,QB,2.0,9.0,7.0,9.5,Positive value
2025,BUF,00-0035689,Dawson Knox,TE,TE,0,0,0,0,0,0,36,417,4,49,0.0,0.0,17.47968111890089,17.47968111890089,59.32968111890089,Dawson Knox,TE,14.568,9.8,9.25,8.75,TE,26.0,4.0,-22.0,35.5,Major overpay
2025,BUF,00-0037248,James Cook,RB,RB,0,0,0,0,1621,12,33,291,2,40,0.0,5.575975541014341,8.67202215976431,14.247997700778651,160.09799770077868,James Cook,RB,3.435375,10.28,1.28,1.28,RB,5.0,20.0,15.0,14.0,Strong bargain
2025,BUF,00-0037261,Khalil Shakir,WR,WR,0,0,0,0,5,0,72,719,4,95,0.0,-0.10540814138948917,7.502132030080418,7.396723888690929,73.59672388869093,Khalil Shakir,WR,2.586788,8.1,1.1,1.1,WR,46.0,53.0,7.0,37.5,Positive value
2025,BUF,00-0038933,Dalton Kincaid,TE,TE,0,0,0,0,0,0,39,571,5,49,0.0,0.0,39.38840316268242,39.38840316268242,92.68840316268242,Dalton Kincaid,TE,3.66192,1.97064,1.97064,1.97064,TE,13.0,25.0,12.0,8.5,Strong bargain
2025,BUF,00-0039901,Keon Coleman,WR,WR,0,0,0,0,0,0,38,404,4,59,0.0,0.0,12.391137416169279,12.391137416169279,54.09113741616928,Keon Coleman,WR,2.289604,1.252921,1.252921,1.252921,WR,62.0,54.0,-8.0,62.5,Negative value
2025,CAR,00-0036139,Rico Dowdle,RB,RB,0,0,0,0,1076,6,39,297,1,50,0.0,-2.3056625725313875,-0.9027191577064797,-3.208381730237867,96.19161826976213,Rico Dowdle,RB,2.75,5.5,1.17,1.75,RB,17.0,24.0,7.0,24.0,Positive value
2025,CAR,00-0036555,Chuba Hubbard,RB,RB,0,0,0,0,511,1,30,223,3,39,0.0,-15.674370924937554,4.579954675038078,-11.094416249899476,45.10558375010052,Chuba Hubbard,RB,5.7561,4.0,3.9,4.0,RB,39.0,15.0,-24.0,55.5,Major overpay
2025,CAR,00-0039150,Bryce Young,QB,QB,3011,23,11,27,216,2,0,0,0,0,-21.972916407197374,4.173175152523126,0.0,-17.79974125467425,46.36025874532575,Bryce Young,QB,10.351384,4.200462,1.03,4.200462,QB,26.0,19.0,-7.0,30.5,Negative value
2025,CAR,00-0039342,Xavier Legette,WR,WR,0,0,0,0,0,0,35,363,3,64,0.0,-0.5305159189738333,-4.082821242714836,-4.613337161688669,31.286662838311333,Xavier Legette,WR,2.808449,1.35669,1.35669,1.35669,WR,80.0,51.0,-29.0,79.0,Major overpay
2025,CAR,00-0039491,Jalen Coker,WR,WR,0,0,0,0,0,0,33,394,3,43,0.0,0.0,21.855756275938127,21.855756275938127,58.80575627593813,Jalen Coker,WR,0.811667,0.811667,0.96,0.0,WR,56.0,88.0,32.0,9.5,Major bargain
2025,CAR,00-0040124,Tetairoa McMillan,WR,WR,0,0,0,0,0,0,70,1014,7,122,0.0,0.0,25.28509608821285,25.28509608821285,114.48509608821286,Tetairoa McMillan,WR,5.078253,17.793012,0.84,0.84,WR,19.0,35.0,16.0,25.0,Strong bargain
2025,CHI,00-0034827,DJ Moore,WR,WR,2,1,0,0,79,1,50,682,6,85,3.8681936897919513,4.172832281328738,13.623197492486497,21.664223463607186,95.23422346360718,D.J. Moore,WR,24.9,20.9,20.65,20.65,WR,29.0,2.0,-27.0,77.5,Major overpay
2025,CHI,00-0035208,Olamide Zaccheaus,WR,WR,0,0,0,0,25,0,39,313,2,65,0.0,0.6340966686257161,-3.795792692052766,-3.1616960234270497,29.48830397657295,Olamide Zaccheaus,WR,1.5,1.62,1.2,0.6,WR,84.0,63.0,-21.0,74.5,Major overpay
2025,CHI,00-0036275,D'Andre Swift,RB,RB,0,0,0,0,1087,9,34,299,1,48,0.0,15.449143481319211,-1.5678501775486056,13.881293303770606,121.68129330377062,D'Andre Swift,RB,9.333333,7.97,7.39,7.39,RB,9.0,4.0,-5.0,38.0,Negative value
2025,CHI,00-0036290,Cole Kmet,TE,TE,0,0,0,0,0,0,30,347,2,48,-0.4927360210567713,0.0,13.3915385745205,12.898802553463728,43.74880255346373,Cole Kmet,TE,11.6,10.0,9.9,9.9,TE,30.0,7.0,-23.0,37.0,Major overpay
2025,CHI,00-0039918,Caleb Williams,QB,QB,3942,27,7,24,383,3,2,22,1,2,42.217395757990325,5.398831434064522,5.277009675628506,52.89323686768335,159.06323686768334,Caleb Williams,QB,8.974104,2.589821,0.96,2.589821,QB,10.0,22.0,12.0,4.5,Strong bargain
2025,CHI,00-0039919,Rome Odunze,WR,WR,0,0,0,0,0,0,44,661,6,90,0.0,0.0,20.89272108281043,20.89272108281043,82.94272108281044,Rome Odunze,WR,5.164659,1.827932,0.96,1.827932,WR,37.0,34.0,-3.0,56.0,Negative value
2025,CHI,00-0040126,Colston Loveland,TE,TE,0,0,0,0,-2,0,58,713,6,82,0.0,-0.8725153338164091,47.506098716443596,46.63358338262719,114.68358338262718,Colston Loveland,TE,4.84291,16.85164,0.84,0.84,TE,3.0,20.0,17.0,4.0,Strong bargain
2025,CHI,00-0040236,Kyle Monangai,RB,RB,0,0,0,0,783,5,18,164,0,30,0.0,3.6714812355933244,-7.266987946189103,-3.595506710595779,63.25449328940423,Kyle Monangai,RB,0.872035,0.96814,0.84,0.0,RB,29.0,59.0,30.0,4.0,Major bargain
2025,CHI,00-0040735,Luther Burden III,WR,WR,0,0,0,0,37,0,47,652,2,60,0.0,2.287499334954191,30.07064408043516,32.35814341538935,84.55814341538935,Luther Burden,WR,1.993461,5.453844,0.84,0.84,WR,35.0,58.0,23.0,18.0,Major bargain
2025,CIN,00-0026158,Joe Flacco,QB,QB,1664,13,4,9,22,1,0,0,0,0,16.36573848836189,5.528515754173112,0.0,21.894254242535006,58.384254242535015,Joe Flacco,QB,2.862271,1.862271,1.255,0.0,QB,24.0,33.0,9.0,6.0,Positive value
2025,CIN,00-0033526,Samaje Perine,RB,RB,0,0,0,0,382,3,17,87,0,21,0.0,-0.24908348934861024,-2.5930143865978064,-2.8420978759464166,33.85790212405359,Samaje Perine,RB,1.6,1.8,1.4,0.0,RB,50.0,36.0,-14.0,52.0,Major overpay
2025,CIN,00-0034829,Mike Gesicki,TE,TE,0,0,0,0,0,0,28,307,2,42,0.0,0.0,4.384700206181267,4.384700206181267,32.73470020618127,Mike Gesicki,TE,7.666666,12.0,5.4,0.0,TE,36.0,14.0,-22.0,35.5,Major overpay
2025,CIN,00-0035644,Noah Fant,TE,TE,0,0,0,0,0,0,34,288,3,41,0.0,0.0,-11.783795024300705,-11.783795024300705,20.116204975699297,Noah Fant,TE,2.720588,2.970588,1.5,0.0,TE,38.0,27.0,-11.0,30.0,Major overpay
2025,CIN,00-0036410,Tee Higgins,WR,WR,0,0,0,0,0,0,59,846,11,98,0.0,0.0,35.98686658989799,35.98686658989799,126.036866589898,Tee Higgins,WR,24.414706,35.664706,13.8,0.0,WR,14.0,3.0,-11.0,66.0,Major overpay
2025,CIN,00-0036442,Joe Burrow,QB,QB,1809,17,5,17,41,0,0,0,0,0,36.60709334252305,3.5651939742383547,0.0,40.172287316761405,80.0622873167614,Joe Burrow,QB,45.999784,35.25,25.25,25.25,QB,21.0,3.0,-18.0,35.0,Major overpay
2025,CIN,00-0036900,Ja'Marr Chase,WR,WR,0,0,0,0,14,0,125,1412,8,185,0.0,0.12286387523636222,41.379473743756826,41.50233761899319,168.0523376189932,Ja'Marr Chase,WR,23.121667,40.662843,8.07,19.17,WR,5.0,4.0,-1.0,52.5,Fair value
2025,CIN,00-0038597,Chase Brown,RB,RB,0,0,0,0,1019,6,69,437,5,88,0.0,-4.2413606580083725,-10.32908347672744,-14.570444134735812,108.47955586526419,Chase Brown,RB,1.101539,1.03,1.03,0.0,RB,12.0,48.0,36.0,1.0,Major bargain
2025,CIN,00-0038619,Andrei Iosivas,WR,WR,0,0,0,0,14,0,33,435,2,58,0.0,-0.14851663075387478,11.676757565341108,11.528240934587233,48.228240934587234,Andrei Iosivas,WR,1.069848,1.03,1.03,0.0,WR,64.0,79.0,15.0,26.0,Strong bargain
2025,CLE,00-0033885,David Njoku,TE,TE,0,0,0,0,0,0,33,293,4,48,0.0,0.0,-3.614772343487779,-3.614772343487779,31.28522765651222,David Njoku,TE,11.494882,14.955882,1.255,0.0,TE,37.0,9.0,-28.0,39.0,Major overpay
2025,CLE,00-0036407,Jerry Jeudy,WR,WR,0,0,0,0,5,0,50,602,2,106,0.0,2.7333873165771365,-32.30545349802261,-29.57206618144547,19.27793381855453,Jerry Jeudy,WR,7.975,16.0,1.5,1.5,WR,89.0,23.0,-66.0,89.0,Major overpay
2025,CLE,00-0037267,Jerome Ford,RB,RB,0,0,0,0,73,0,26,103,0,32,0.0,-3.0169608334545046,-5.587545501080998,-8.604506334535502,6.6954936654644985,Jerome Ford,RB,1.830537,1.75,1.75,1.75,RB,61.0,34.0,-27.0,57.5,Major overpay
2025,CLE,00-0040162,Dylan Sampson,RB,RB,0,0,0,0,175,0,33,271,2,40,0.0,-16.82264719406053,6.899313659843756,-9.923333534216773,26.626666465783227,Dylan Sampson,RB,1.072641,1.770564,0.84,0.0,RB,54.0,50.0,-4.0,36.5,Negative value
2025,CLE,00-0040663,Harold Fannin Jr.,TE,TE,0,0,0,0,13,1,72,731,6,107,0.0,-1.7708569074748084,1.4001505646189791,-0.37070634285582926,75.82929365714418,Harold Fannin Jr.,TE,1.225979,2.383916,0.84,0.0,TE,18.0,34.0,16.0,5.0,Strong bargain
2025,CLE,00-0040668,Shedeur Sanders,QB,QB,1400,7,10,23,169,1,0,0,0,0,-59.30007444472817,9.783345587217017,0.0,-49.516728857511154,-35.81672885751115,Shedeur Sanders,QB,0.951845,1.28738,0.84,0.0,QB,36.0,38.0,2.0,21.5,Fair value
2025,CLE,00-0040782,Isaiah Bond,WR,WR,0,0,0,0,29,0,18,338,0,44,0.0,0.8791717182612047,-0.8045055419750637,0.07466617628614092,22.924666176286145,Isaiah Bond,WR,0.857666,0.893,0.84,0.84,WR,85.0,87.0,2.0,48.5,Fair value
2025,CLE,00-0040784,Quinshon Judkins,RB,RB,0,0,0,0,827,7,26,171,0,36,-0.947,-25.102870928501826,-7.291977038432378,-33.3418479669342,44.058152033065795,Quinshon Judkins,RB,2.073112,5.772452,0.84,0.84,RB,41.0,29.0,-12.0,49.5,Major overpay
2025,DAL,00-0033077,Dak Prescott,QB,QB,4552,30,10,31,177,2,0,0,0,0,113.29643320495893,-9.431144701789524,0.0,103.86528850316941,196.48528850316941,Dak Prescott,QB,50.51843,47.75,2.0,2.0,QB,4.0,1.0,-3.0,26.0,Negative value
2025,DAL,00-0036358,CeeDee Lamb,WR,WR,0,0,0,0,2,0,75,1077,3,117,0.0,-0.2478505993494764,28.990819384612788,28.74296878526331,110.4429687852633,CeeDee Lamb,WR,15.332353,27.673529,1.85,2.85,WR,21.0,8.0,-13.0,68.5,Major overpay
2025,DAL,00-0036997,Javonte Williams,RB,RB,0,0,0,0,1201,11,35,137,2,51,0.0,12.20500373808446,-22.73726915513861,-10.532265417054148,104.11773458294584,Javonte Williams,RB,3.0,2.970588,1.5,1.0,RB,15.0,23.0,8.0,22.0,Positive value
2025,DAL,00-0037247,George Pickens,WR,WR,0,0,0,0,0,0,93,1429,9,137,0.0,0.0,88.7427112801041,88.7427112801041,210.4427112801041,George Pickens,WR,3.656,3.656,3.656,0.0,WR,3.0,42.0,39.0,6.0,Major bargain
2025,DAL,00-0038041,Jake Ferguson,TE,TE,0,0,0,0,1,0,82,600,8,102,0.0,-0.6943626506254077,19.060186915451013,18.365824264825605,92.9158242648256,Jake Ferguson,TE,3.98222,13.406,1.406,1.406,TE,12.0,22.0,10.0,12.5,Strong bargain
2025,DAL,00-0039410,Ryan Flournoy,WR,WR,0,0,0,0,25,0,40,475,4,56,0.0,0.47284456877969205,28.634833070375905,29.107677639155597,76.1076776391556,Ryan Flournoy,WR,0.906667,0.906667,0.96,0.0,WR,45.0,85.0,40.0,5.0,Major bargain
2025,DEN,00-0033881,Evan Engram,TE,TE,0,0,0,0,7,0,50,461,1,76,0.0,0.25443235179409385,3.49128043235745,3.745712784151544,42.64571278415154,Evan Engram,TE,6.136666,11.47,2.99,3.5,TE,32.0,17.0,-15.0,32.0,Major overpay
2025,DEN,00-0034348,Courtland Sutton,WR,WR,0,0,0,1,0,0,74,1017,7,124,-4.031719361392031,0.0,45.593916971176796,41.56219760978477,131.66219760978476,Courtland Sutton,WR,13.9,22.5,4.0,4.0,WR,13.0,11.0,-2.0,54.0,Fair value
2025,DEN,00-0036158,J.K. Dobbins,RB,RB,0,0,0,0,772,4,11,37,0,14,0.0,4.184236817905912,-4.985711282643024,-0.8014744647371117,54.39852553526289,J.K. Dobbins,RB,2.065,2.72,1.338,1.338,RB,32.0,30.0,-2.0,34.5,Fair value
2025,DEN,00-0038976,Marvin Mims Jr.,WR,WR,0,0,0,0,78,1,37,322,1,51,0.0,5.144693047855981,3.4952335021266556,8.639926549982636,43.88992654998264,Marvin Mims,WR,1.655082,1.301694,1.301694,0.0,WR,69.0,61.0,-8.0,62.5,Negative value
2025,DEN,00-0039732,Bo Nix,QB,QB,3931,25,11,22,356,5,0,0,0,1,63.32275760694129,8.413744388815456,-0.4586076693958603,71.27789432636088,165.88789432636088,Bo Nix,QB,4.230265,1.641053,0.96,1.641053,QB,9.0,31.0,22.0,2.0,Major bargain
2025,DEN,00-0039868,Troy Franklin,WR,WR,0,0,0,0,12,0,65,709,6,104,0.0,-1.7212982622440904,9.788528783931133,8.067230521687042,78.36723052168705,Troy Franklin,WR,1.188709,0.975,0.975,0.0,WR,43.0,71.0,28.0,13.5,Major bargain
2025,DEN,00-0040134,Pat Bryant,WR,WR,0,0,0,0,0,0,31,378,1,49,0.0,0.0,14.231253681904544,14.231253681904544,43.881253681904546,Pat Bryant,WR,1.19656,2.26624,0.84,0.0,WR,70.0,70.0,0.0,51.0,Fair value
2025,DEN,00-0040730,RJ Harvey,RB,RB,0,0,0,0,540,7,47,356,5,58,-0.4586076693958603,-22.887165030931452,19.075492267793077,-4.270280432534236,88.27971956746576,R.J. Harvey,RB,1.338122,2.832488,0.84,0.84,RB,18.0,40.0,22.0,6.0,Major bargain
2025,DET,00-0033106,Jared Goff,QB,QB,4564,34,8,38,45,0,0,0,0,0,106.46015123964267,-14.424143070451017,0.0,92.03600816919166,182.42600816919168,Jared Goff,QB,32.6,18.0,18.0,18.0,QB,6.0,10.0,4.0,16.0,Positive value
2025,DET,00-0035685,David Montgomery,RB,RB,3,1,0,1,716,8,24,192,0,29,-1.7448692192556337,-0.581003202649299,3.129931774982925,0.8040593530779923,77.98405935307798,David Montgomery,RB,8.370833,6.0,5.49,5.49,RB,23.0,9.0,-14.0,52.0,Major overpay
2025,DET,00-0036963,Amon-Ra St. Brown,WR,WR,0,0,0,0,9,0,117,1401,11,172,0.0,0.5569902447750792,55.614716241154795,56.171706485929874,188.92170648592986,Amon-Ra St. Brown,WR,13.91,17.41,8.3,8.3,WR,4.0,10.0,6.0,40.5,Positive value
2025,DET,00-0037240,Jameson Williams,WR,WR,0,0,0,0,12,0,65,1117,7,102,0.0,-1.425711963151116,56.1684345240439,54.74272256089279,148.44272256089278,Jameson Williams,WR,7.42181,17.086154,1.636154,2.086154,WR,8.0,25.0,17.0,23.5,Strong bargain
2025,DET,00-0039065,Sam LaPorta,TE,TE,0,0,0,0,0,0,40,489,3,49,0.0,0.0,36.4278423127509,36.4278423127509,79.8778423127509,Sam LaPorta,TE,2.581636,1.610546,1.610546,1.610546,TE,16.0,28.0,12.0,8.5,Strong bargain
2025,DET,00-0039139,Jahmyr Gibbs,RB,RB,0,0,0,0,1223,13,77,616,5,94,0.0,-2.667039391075863,17.75049128225163,15.083451891175766,180.2834518911758,Jahmyr Gibbs,RB,4.866856,2.372286,1.03,2.372286,RB,4.0,17.0,13.0,17.5,Strong bargain
2025,GB,00-0035700,Josh Jacobs,RB,RB,0,0,0,0,929,13,36,282,1,44,0.0,-14.835995329326689,11.848035139989577,-2.9879601893371124,108.5620398106629,Josh Jacobs,RB,11.325,8.141176,1.17,5.93,RB,11.0,2.0,-9.0,45.5,Negative value
2025,GB,00-0036264,Jordan Love,QB,QB,3381,23,6,21,199,0,0,0,0,0,110.6112878329032,12.338995846435106,0.0,122.95028367933831,195.46028367933832,Jordan Love,QB,29.722437,12.964706,11.9,11.9,QB,5.0,11.0,6.0,11.0,Positive value
2025,GB,00-0037816,Romeo Doubs,WR,WR,0,0,0,0,0,0,55,724,6,85,0.0,0.0,34.645472560090084,34.645472560090084,102.59547256009009,Romeo Doubs,WR,3.576979,3.406,3.406,0.0,WR,25.0,43.0,18.0,20.5,Strong bargain
2025,GB,00-0038124,Christian Watson,WR,WR,0,0,0,0,3,0,35,611,6,55,0.0,-0.1850908612832427,32.272833978563845,32.0877431172806,89.5377431172806,Christian Watson,WR,3.336665,7.215141,1.148063,0.0,WR,32.0,45.0,13.0,28.0,Strong bargain
2025,GB,00-0038393,Dontayvion Wicks,WR,WR,0,0,0,0,6,0,30,332,2,46,0.0,0.4941405840218067,14.157983337128767,14.652123921150574,45.052123921150574,Dontayvion Wicks,WR,1.105636,1.03,1.03,0.0,WR,68.0,74.0,6.0,40.5,Positive value
2025,GB,00-0038797,Emanuel Wilson,RB,RB,0,0,0,0,496,3,15,99,0,17,0.0,-7.709898549858851,1.0183610100896305,-6.69153753976922,35.808462460230785,Emanuel Wilson,RB,1.03,1.03,1.03,0.0,RB,49.0,55.5,6.5,26.0,Positive value
2025,GB,00-0038996,Tucker Kraft,TE,TE,0,0,0,0,3,0,32,489,6,44,0.0,-0.6811154326424003,39.123876830533845,38.442761397891445,89.04276139789144,Tucker Kraft,TE,1.510345,1.253448,1.203448,0.0,TE,14.0,32.0,18.0,3.0,Strong bargain
2025,GB,00-0040667,Matthew Golden,WR,WR,0,0,0,0,49,0,29,361,0,44,0.0,1.679660340945702,16.798845552614974,18.478505893560676,46.22850589356068,Matthew Golden,WR,3.195516,10.262064,0.84,0.84,WR,67.0,48.0,-19.0,73.0,Major overpay
2025,HOU,00-0034383,Dalton Schultz,TE,TE,0,0,0,0,0,0,82,777,3,106,0.0,0.0,36.716140571652616,36.716140571652616,105.06614057165262,Dalton Schultz,TE,6.204,11.5,1.255,1.255,TE,9.0,16.0,7.0,16.5,Positive value
2025,HOU,00-0034775,Christian Kirk,WR,WR,0,0,0,0,0,0,28,239,1,52,0.0,0.0,-21.167927348362852,-21.167927348362852,0.782072651637149,Christian Kirk,WR,4.986353,16.382353,1.255,0.0,WR,91.0,36.0,-55.0,87.0,Major overpay
2025,HOU,00-0034791,Nick Chubb,RB,RB,0,0,0,0,506,3,13,67,0,20,0.0,-13.610680025783257,-2.4318653126247227,-16.04254533840798,24.857454661592023,Nick Chubb,RB,2.45,2.45,1.5,0.925,RB,55.0,27.0,-28.0,59.0,Major overpay
2025,HOU,00-0036554,Nico Collins,WR,WR,0,0,0,0,15,1,71,1117,6,120,0.0,1.995510360749904,39.31019932264183,41.30570968339173,136.65570968339173,Nico Collins,WR,8.687475,14.301475,1.17,1.17,WR,10.0,18.0,8.0,34.0,Positive value
2025,HOU,00-0038618,Xavier Hutchinson,WR,WR,0,0,0,0,22,0,35,428,3,57,0.0,1.7993542412878014,12.88556666651169,14.68492090779949,54.934920907799494,Xavier Hutchinson,WR,1.070925,1.03,1.03,0.0,WR,60.0,78.0,18.0,20.5,Strong bargain
2025,HOU,00-0039163,C.J. Stroud,QB,QB,3041,19,8,23,209,1,0,0,0,0,47.66119819357808,15.04224827406197,0.0,62.70344646764005,122.81344646764005,C.J. Stroud,QB,9.894339,4.048113,1.03,4.048114,QB,15.0,20.0,5.0,13.0,Positive value
2025,HOU,00-0040130,Jayden Higgins,WR,WR,0,0,0,0,0,0,41,525,6,68,0.0,0.0,16.757682784795296,16.757682784795296,71.25768278479529,Jayden Higgins,WR,2.127422,5.989688,0.84,0.84,WR,48.0,57.0,9.0,31.5,Positive value
2025,HOU,00-0040583,Woody Marks,RB,RB,0,0,0,0,703,2,24,208,3,36,0.0,-29.178442436755464,7.229645392006979,-21.948797044748485,44.601202955251516,Woody Marks,RB,1.090942,1.843768,0.84,0.0,RB,40.0,49.0,9.0,21.0,Positive value
2025,IND,00-0035710,Daniel Jones,QB,QB,3101,19,8,22,164,5,0,0,0,0,65.25551499758664,16.17640766904544,0.0,81.43192266663209,152.14192266663207,Daniel Jones,QB,14.6,14.6,7.15,7.15,QB,12.0,16.0,4.0,16.0,Positive value
2025,IND,00-0036223,Jonathan Taylor,RB,RB,0,0,0,0,1585,18,46,378,2,55,0.0,18.77163480984675,9.23404607143323,28.00568088127998,197.65568088127998,Jonathan Taylor,RB,15.562,13.0,11.98,7.152444,RB,2.0,1.0,-1.0,32.5,Fair value
2025,IND,00-0036252,Michael Pittman,WR,WR,0,0,0,0,0,0,80,784,7,111,0.0,0.0,22.318667689412333,22.318667689412333,102.51866768941234,"Michael Pittman, Jr.",WR,23.0,18.0,18.0,18.0,WR,26.0,5.0,-21.0,74.5,Major overpay
2025,IND,00-0037664,Alec Pierce,WR,WR,0,0,0,0,0,0,47,1003,6,84,0.0,0.0,55.77911305843583,55.77911305843583,135.67911305843583,Alec Pierce,WR,4.151244,3.656,3.656,0.0,WR,12.0,37.0,25.0,16.0,Major bargain
2025,IND,00-0038997,Josh Downs,WR,WR,0,0,0,0,-2,0,58,566,4,88,0.0,-1.5216300988104194,8.65751017263293,7.135880073822511,61.83588007382251,Josh Downs,WR,1.505577,1.251858,1.251858,0.0,WR,54.0,62.0,8.0,34.0,Positive value
2025,IND,00-0040128,Tyler Warren,TE,TE,0,0,0,0,8,1,76,817,4,112,-0.46532738901441917,-4.337354746094206,15.770369196454475,10.967687061345849,86.21768706134586,Tyler Warren,TE,3.811027,12.724108,0.84,0.84,TE,15.0,24.0,9.0,15.0,Positive value
2025,JAX,00-0034960,Jakobi Meyers,WR,WR,0,0,0,0,13,0,42,483,3,61,0.0,-0.40705584074021317,13.322013936721598,12.914958095981385,57.21495809598139,Jakobi Meyers,WR,5.215,10.8,3.695,0.195,WR,58.0,32.0,-26.0,76.0,Major overpay
2025,JAX,00-0036971,Trevor Lawrence,QB,QB,4007,29,12,41,359,9,0,0,0,0,38.409721436388125,25.791758512154928,0.0,64.20147994854305,172.97147994854305,Trevor Lawrence,QB,17.0,37.5,2.0,2.0,QB,8.0,15.0,7.0,9.5,Positive value
2025,JAX,00-0036973,Travis Etienne,RB,RB,0,0,0,0,1107,7,36,292,6,52,0.0,-18.98284399976516,9.14852294290904,-9.834321056856119,108.11567894314388,Travis Etienne,RB,6.143,6.143,6.143,6.143,RB,13.0,13.0,0.0,30.5,Fair value
2025,JAX,00-0038606,Parker Washington,WR,WR,0,0,0,0,0,0,58,847,5,95,0.0,-1.4225425639080198,29.718381770590817,28.295839206682796,100.14583920668281,Parker Washington,WR,1.078066,1.03,1.03,0.0,WR,27.0,76.0,49.0,2.0,Major bargain
2025,JAX,00-0038935,Brenton Strange,TE,TE,0,0,0,0,0,0,46,540,3,60,0.0,0.0,31.364750811537206,31.364750811537206,78.8647508115372,Brenton Strange,TE,1.667548,1.30585,1.20585,0.0,TE,17.0,31.0,14.0,6.0,Strong bargain
