season,player_id,position_final,player_name,team,passing_yards,passing_tds,passing_interceptions,sacks_suffered,rushing_yards,rushing_tds,receptions,receiving_yards,receiving_tds,targets,passing_epa,rushing_epa,receiving_epa,total_epa,production_score,cap_number,cash_paid,has_contract_match,has_missing_contract,meets_sample_threshold,sample_confidence,contract_confidence,overall_confidence,draft_year,draft_round,draft_pick,years_since_drafted,draft_capital_bucket,estimated_contract_stage,is_likely_rookie_contract,production_rank_position,cost_rank_position,player_surplus_gap,player_surplus_rank,candidate_season,next_team,next_production_score,next_total_epa,next_cap_number,next_player_surplus_gap,next_production_rank_position,next_cost_rank_position,group,appeared_next_year,remained_positive_surplus,remained_strong_surplus,improved_production,hit
2021,00-0036309,WR,Darnell Mooney,CHI,0,0,0,0,32,1,81,1055,4,140,0.0,0.9643581494456156,0.5429042949728007,1.5072624444184164,91.1072624444184,0.850512,0.78,True,False,True,normal_sample,contract_matched,high,2020.0,5.0,173.0,1.0,rounds_4_5,rookie_contract,True,42.0,88.0,46.0,10.0,2021,CHI,54.63953983284668,13.889539832846673,0.965512,18.0,68.0,86.0,model_candidates,True,True,True,False,True
2021,00-0036322,WR,Justin Jefferson,MIN,35,0,0,0,14,0,108,1616,10,167,1.2533358797663825,-2.2447933896328323,77.73013027379446,76.73867276392801,215.588672763928,2.982456,1.206491,True,False,True,normal_sample,contract_matched,high,2020.0,1.0,22.0,1.0,round_1,rookie_contract,True,3.0,46.0,43.0,15.0,2021,MIN,231.6898255545427,80.69982555454268,3.578947,46.0,1.0,47.0,model_candidates,True,True,True,True,True
2021,00-0036326,WR,Chase Claypool,PIT,0,0,0,0,96,0,59,860,2,105,0.0,3.820542685338296,9.79091478392468,13.611457469262977,82.16145746926298,1.503781,0.910756,True,False,True,normal_sample,contract_matched,high,2020.0,2.0,49.0,1.0,round_2,rookie_contract,True,46.0,62.0,16.0,35.0,2021,,,,,,,,model_candidates,False,False,False,False,False
2021,00-0036328,RB,Antonio Gibson,WAS,0,0,0,0,1037,7,42,294,3,52,0.0,-24.129261975299578,1.299203568065539,-22.83005840723403,84.21994159276596,1.121054,0.834211,True,False,True,normal_sample,contract_matched,high,2020.0,3.0,66.0,1.0,round_3,rookie_contract,True,16.0,39.0,23.0,11.0,2021,WAS,58.79668367486616,-12.653316325133838,1.345265,4.0,32.0,36.0,model_candidates,True,True,False,False,True
2021,00-0036345,WR,K.J. Osborn,MIN,0,0,0,0,10,0,50,655,7,82,0.0,0.5470396659802645,14.607148827083604,15.154188493063868,81.90418849306387,0.846943,0.78,True,False,True,normal_sample,contract_matched,high,2020.0,5.0,176.0,1.0,rounds_4_5,rookie_contract,True,47.0,94.0,47.0,9.0,2021,MIN,87.81154929867918,25.011549298679174,0.961943,48.0,39.0,87.0,model_candidates,True,True,True,True,True
2021,00-0036355,QB,Justin Herbert,LAC,5014,38,15,31,302,3,0,0,0,0,121.55570376370667,11.158099026499448,1.053,133.76680279020613,246.25680279020617,6.040626,1.818125,True,False,True,normal_sample,contract_matched,high,2020.0,1.0,6.0,1.0,round_1,rookie_contract,True,5.0,23.0,18.0,2.0,2021,LAC,107.15445716992386,31.91445716992387,7.248751,11.0,13.0,24.0,model_candidates,True,True,True,False,True
2021,00-0036358,WR,CeeDee Lamb,DAL,0,0,0,0,76,0,79,1102,6,120,0.0,4.083713590283878,27.878307176290985,31.962020766574863,128.61202076657486,3.184094,1.246819,True,False,True,normal_sample,contract_matched,high,2020.0,1.0,17.0,1.0,round_1,rookie_contract,True,22.0,42.0,20.0,32.0,2021,DAL,184.95979799473807,60.909797994738064,3.820913,38.0,6.0,44.0,model_candidates,True,True,True,True,True
2021,00-0036365,WR,Bryan Edwards,LV,0,0,0,0,0,0,34,571,3,59,0.0,-1.831444220151752,17.335616587656475,15.504172367504722,61.55417236750472,1.066468,0.823294,True,False,True,normal_sample,contract_matched,high,2020.0,3.0,81.0,1.0,round_3,rookie_contract,True,60.0,73.0,13.0,37.0,2021,,,,,,,,model_candidates,False,False,False,False,False
2021,00-0036389,QB,Jalen Hurts,PHI,3144,16,9,26,784,10,0,0,0,1,18.947359733150865,40.5911976853391,-2.804270841705147,56.73428657678481,164.8742865767848,1.369358,0.883872,True,False,True,normal_sample,contract_matched,high,2020.0,2.0,53.0,1.0,round_2,rookie_contract,True,9.0,33.0,24.0,1.0,2021,PHI,257.5234299624754,121.0134299624754,1.64323,33.0,3.0,36.0,model_candidates,True,True,True,True,True
2021,00-0036410,WR,Tee Higgins,CIN,0,0,0,0,0,0,74,1091,6,110,0.0,0.0,58.078179474621535,58.078179474621535,149.12817947462153,1.97427,1.004854,True,False,True,normal_sample,contract_matched,high,2020.0,2.0,33.0,1.0,round_2,rookie_contract,True,11.0,57.0,46.0,10.0,2021,CIN,145.51832947387766,54.56832947387763,2.369124,43.0,11.0,54.0,model_candidates,True,True,True,False,True
2021,00-0036415,WR,Van Jefferson,LA,0,0,0,0,20,0,50,802,6,89,0.0,1.3550202797632664,33.406992377025105,34.76201265678837,106.36201265678838,1.275259,0.865052,True,False,True,normal_sample,contract_matched,high,2020.0,2.0,57.0,1.0,round_2,rookie_contract,True,30.0,66.0,36.0,19.0,2021,LA,45.250790292327295,11.800790292327292,1.530311,-11.0,77.0,66.0,model_candidates,True,False,False,False,False
2021,00-0036423,TE,Albert Okwuegbunam,DEN,0,0,0,0,0,0,33,330,2,40,0.0,0.0,13.59948683515599,13.59948683515599,44.349486835155986,0.910595,0.723334,True,False,True,normal_sample,contract_matched,high,2020.0,4.0,118.0,1.0,rounds_4_5,rookie_contract,True,23.0,34.0,11.0,9.0,2021,,,,,,,,model_candidates,False,False,False,False,False
2021,00-0036442,QB,Joe Burrow,CIN,4611,34,14,51,118,2,0,0,0,0,99.65101362233648,3.470520692237187,0.0,103.12153431457368,188.38153431457368,8.225035,2.255006,True,False,True,normal_sample,contract_matched,high,2020.0,1.0,1.0,1.0,round_1,rookie_contract,True,7.0,17.0,10.0,10.0,2021,CIN,200.29824740816363,91.94824740816364,9.870037,14.0,4.0,18.0,model_candidates,True,True,True,True,True
